"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"9445","47.871771100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3850, FN=0, Flags=.p....F."
"9446","47.871771100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3851, FN=0, Flags=.p....F."
"9447","47.871901100","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8205601 Win=64860 Len=0"
"9448","47.888010900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3852, FN=0, Flags=.p....F."
"9449","47.888010900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3853, FN=0, Flags=.p....F."
"9450","47.888204300","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8208201 Win=64860 Len=0"
"9451","47.901311400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3854, FN=0, Flags=.p....F."
"9452","47.901311400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3855, FN=0, Flags=.p....F."
"9453","47.901513400","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8210801 Win=64860 Len=0"
"9454","47.930294200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3856, FN=0, Flags=.p....F."
"9455","47.930294200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3857, FN=0, Flags=.p....F."
"9456","47.930482300","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8213401 Win=64860 Len=0"
"9457","47.930931400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3858, FN=0, Flags=.p....F."
"9458","47.930931400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3859, FN=0, Flags=.p....F."
"9459","47.931074500","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8216001 Win=64860 Len=0"
"9460","47.938924100","172.20.10.2","142.250.66.195","TLSv1.2","198","","","","Ignored Unknown Record"
"9461","47.939042900","172.20.10.2","142.250.66.195","TLSv1.2","143","","","","Application Data"
"9462","47.941782200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3860, FN=0, Flags=.p....F."
"9463","47.948217000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3861, FN=0, Flags=.p....F."
"9464","47.948217000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3862, FN=0, Flags=.p....F."
"9465","47.948283300","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8219901 Win=64860 Len=0"
"9466","47.956282700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","61dBm","","","QoS Data, SN=3863, FN=0, Flags=.p....F."
"9467","47.956367700","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8221201 Win=63560 Len=0"
"9468","47.967304200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3864, FN=0, Flags=.p....F."
"9469","47.967304200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3865, FN=0, Flags=.p..R.F."
"9470","47.967479500","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8223801 Win=64860 Len=0"
"9471","47.979136000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","61dBm","","","QoS Data, SN=3866, FN=0, Flags=.p....F."
"9472","47.979136000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","61dBm","","","QoS Data, SN=3867, FN=0, Flags=.p....F."
"9473","47.979423800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","145","61dBm","","","QoS Data, SN=3868, FN=0, Flags=.p....F."
"9474","47.991382800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3869, FN=0, Flags=.p....F."
"9475","47.991382800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3870, FN=0, Flags=.p....F."
"9476","47.991382800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3871, FN=0, Flags=.p....F."
"9477","47.991382800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3872, FN=0, Flags=.p....F."
